1.000000000000000000e+00,1.078289508819580078e+00,-5.459640920162200928e-02,7.422661781311035156e-01,6.675121784210205078e-01,-1.274958133697509766e+00,8.923459053039550781e-01,-4.020587801933288574e-01,-1.209037065505981445e+00,2.173076152801513672e+00,2.869340777397155762e-01,-1.180158734321594238e+00,-1.224715352058410645e+00,0.000000000000000000e+00,7.641283869743347168e-01,1.976968497037887573e-01,-1.483114063739776611e-01,0.000000000000000000e+00,4.950901567935943604e-01,6.174941658973693848e-01,1.069365814328193665e-01,0.000000000000000000e+00,8.146893978118896484e-01,7.803180217742919922e-01,1.139948606491088867e+00,5.649678707122802734e-01,5.707963705062866211e-01,6.006465554237365723e-01,5.717312693595886230e-01
0.000000000000000000e+00,6.892122626304626465e-01,2.245917797088623047e+00,3.949229717254638672e-01,1.554439425468444824e+00,1.190973445773124695e-01,6.500447988510131836e-01,1.056550025939941406e+00,-1.158034563064575195e+00,2.173076152801513672e+00,8.153510689735412598e-01,5.819130539894104004e-01,1.090140104293823242e+00,2.214872121810913086e+00,8.872389793395996094e-01,-5.171127989888191223e-02,-1.632231235504150391e+00,0.000000000000000000e+00,6.287206411361694336e-01,1.425332665443420410e+00,-1.303755283355712891e+00,0.000000000000000000e+00,8.612287044525146484e-01,7.746081352233886719e-01,9.831252694129943848e-01,1.060930371284484863e+00,9.945398569107055664e-01,8.742406964302062988e-01,8.219504356384277344e-01
0.000000000000000000e+00,1.496465325355529785e+00,1.290454626083374023e+00,-2.631952241063117981e-02,1.128167510032653809e+00,3.101090341806411743e-02,8.689860701560974121e-01,1.593254566192626953e+00,1.709854483604431152e+00,2.173076152801513672e+00,4.459501802921295166e-01,5.935695767402648926e-01,1.629989504814147949e+00,2.214872121810913086e+00,4.399314522743225098e-01,1.827042102813720703e+00,4.215044081211090088e-01,0.000000000000000000e+00,5.274633169174194336e-01,-2.203260213136672974e-01,-9.918947815895080566e-01,0.000000000000000000e+00,8.993422985076904297e-01,9.255695343017578125e-01,9.680281281471252441e-01,8.669623732566833496e-01,4.809909760951995850e-01,9.458575248718261719e-01,7.786393761634826660e-01
1.000000000000000000e+00,3.674822449684143066e-01,2.284876585006713867e+00,-1.195969820022583008e+00,6.564673185348510742e-01,-3.472023308277130127e-01,1.167075991630554199e+00,9.803022146224975586e-01,1.430449128150939941e+00,1.086538076400756836e+00,7.938215732574462891e-01,6.479665040969848633e-01,-4.651511013507843018e-01,0.000000000000000000e+00,8.909270167350769043e-01,1.491160273551940918e+00,9.199161082506179810e-02,2.548224449157714844e+00,8.317221999168395996e-01,1.770954251289367676e+00,6.923688054084777832e-01,0.000000000000000000e+00,1.243515133857727051e+00,7.943923473358154297e-01,9.970385432243347168e-01,1.020828485488891602e+00,1.259132623672485352e+00,8.974407911300659180e-01,7.828119397163391113e-01
0.000000000000000000e+00,1.330293178558349609e+00,-8.055263757705688477e-01,1.306560158729553223e+00,2.059892565011978149e-01,1.728166341781616211e+00,5.751100778579711914e-01,1.153592467308044434e+00,-7.755423337221145630e-02,0.000000000000000000e+00,8.216462731361389160e-01,1.091884255409240723e+00,-1.050498723983764648e+00,2.214872121810913086e+00,7.384877204895019531e-01,-3.757598102092742920e-01,-4.256790578365325928e-01,2.548224449157714844e+00,4.237718582153320312e-01,2.169044017791748047e+00,8.971313834190368652e-01,0.000000000000000000e+00,8.278633356094360352e-01,9.701745510101318359e-01,9.896544814109802246e-01,1.559818267822265625e+00,8.283051848411560059e-01,1.047122836112976074e+00,1.167698025703430176e+00
0.000000000000000000e+00,5.676941871643066406e-01,2.697351872920989990e-01,-1.619328975677490234e+00,1.733118295669555664e+00,-7.806589007377624512e-01,8.072428107261657715e-01,8.753378391265869141e-01,1.099271848797798157e-01,1.086538076400756836e+00,6.199488639831542969e-01,-1.165045648813247681e-01,1.184461116790771484e+00,2.214872121810913086e+00,4.353653192520141602e-01,1.406507015228271484e+00,-1.476905226707458496e+00,0.000000000000000000e+00,8.711541891098022461e-01,1.505283713340759277e+00,1.477569341659545898e+00,0.000000000000000000e+00,3.255619406700134277e-01,8.706800937652587891e-01,9.876918196678161621e-01,9.073102474212646484e-01,1.015840649604797363e+00,8.335692882537841797e-01,7.464713454246520996e-01
1.000000000000000000e+00,7.810828089714050293e-01,4.625810086727142334e-01,1.450269103050231934e+00,5.937409996986389160e-01,4.049263298511505127e-01,1.343969583511352539e+00,-5.052715912461280823e-02,-1.343750357627868652e+00,2.173076152801513672e+00,7.279739975929260254e-01,-2.252984046936035156e-01,4.437633752822875977e-01,0.000000000000000000e+00,4.186812639236450195e-01,-2.210175395011901855e-01,-2.553753256797790527e-01,2.548224449157714844e+00,1.183202147483825684e+00,-1.255525350570678711e+00,1.552139371633529663e-01,0.000000000000000000e+00,8.814223408699035645e-01,5.732705593109130859e-01,9.795106649398803711e-01,1.018420696258544922e+00,7.820755839347839355e-01,9.394209980964660645e-01,8.125123977661132812e-01
0.000000000000000000e+00,1.354450345039367676e+00,1.437523722648620605e+00,-1.058364272117614746e+00,2.228253036737442017e-01,3.639047741889953613e-01,6.678166389465332031e-01,1.142699956893920898e+00,1.129423379898071289e+00,0.000000000000000000e+00,1.423339128494262695e+00,7.732737064361572266e-01,-5.180244147777557373e-02,2.214872121810913086e+00,1.251477718353271484e+00,1.220816373825073242e+00,-1.371505618095397949e+00,2.548224449157714844e+00,5.075039267539978027e-01,2.226508617401123047e+00,8.510736823081970215e-01,0.000000000000000000e+00,7.745277881622314453e-01,8.838250637054443359e-01,9.863443970680236816e-01,9.345384240150451660e-01,1.373347878456115723e+00,9.300517439842224121e-01,8.140903115272521973e-01
1.000000000000000000e+00,1.692651033401489258e+00,6.583487391471862793e-01,7.283946275711059570e-01,7.937088012695312500e-01,-1.248950600624084473e+00,1.861916661262512207e+00,-1.554915457963943481e-01,-5.221632122993469238e-01,0.000000000000000000e+00,1.172287464141845703e+00,-8.542060852050781250e-02,1.482959508895874023e+00,2.214872121810913086e+00,5.614613890647888184e-01,-5.990352109074592590e-02,-2.405097894370555878e-02,0.000000000000000000e+00,1.377441048622131348e+00,-9.823592901229858398e-01,1.119096159934997559e+00,3.101961374282836914e+00,8.023558259010314941e-01,1.488138198852539062e+00,1.570554375648498535e+00,1.085218071937561035e+00,7.545346617698669434e-01,1.203208684921264648e+00,1.178012132644653320e+00
1.000000000000000000e+00,7.629649043083190918e-01,1.460899114608764648e+00,-1.542203307151794434e+00,9.331766366958618164e-01,6.583763957023620605e-01,1.190344214439392090e+00,1.235781550407409668e+00,-4.140605926513671875e-01,0.000000000000000000e+00,1.038452148437500000e+00,6.188253164291381836e-01,1.596144795417785645e+00,2.214872121810913086e+00,1.009471416473388672e+00,2.741577327251434326e-01,5.657355785369873047e-01,2.548224449157714844e+00,6.462459564208984375e-01,-8.915815949440002441e-01,1.611303329467773438e+00,0.000000000000000000e+00,8.932279348373413086e-01,7.738290429115295410e-01,1.070789098739624023e+00,8.133154511451721191e-01,8.903509378433227539e-01,7.007369995117187500e-01,6.733933091163635254e-01
