0.000000000000000000e+00,7.261800765991210938e-01,1.891393303871154785e+00,1.291023969650268555e+00,8.660282492637634277e-01,4.218673408031463623e-01,6.312653422355651855e-01,1.069422960281372070e+00,-1.316585898399353027e+00,2.173076152801513672e+00,5.723572969436645508e-01,8.587545752525329590e-01,-4.701440036296844482e-01,0.000000000000000000e+00,7.477957010269165039e-01,-8.636531233787536621e-01,-4.417663812637329102e-01,0.000000000000000000e+00,1.494519948959350586e+00,1.694352477788925171e-01,1.169593214988708496e+00,3.101961374282836914e+00,9.379245042800903320e-01,1.029916882514953613e+00,9.851973056793212891e-01,1.311398863792419434e+00,9.302029609680175781e-01,1.022735953330993652e+00,1.108780026435852051e+00
1.000000000000000000e+00,1.094028353691101074e+00,-3.419172167778015137e-01,6.163126230239868164e-01,1.604330897331237793e+00,1.161844253540039062e+00,6.145927906036376953e-01,-7.429268211126327515e-02,-4.456594288349151611e-01,2.173076152801513672e+00,1.183115124702453613e+00,-1.023767471313476562e+00,-1.156471371650695801e+00,2.214872121810913086e+00,4.991158545017242432e-01,1.580364584922790527e+00,4.681021571159362793e-01,0.000000000000000000e+00,9.013366699218750000e-01,4.084555208683013916e-01,1.066379547119140625e+00,0.000000000000000000e+00,7.920063734054565430e-01,7.403265237808227539e-01,9.836410880088806152e-01,1.380009889602661133e+00,9.851298928260803223e-01,1.048024058341979980e+00,9.339343905448913574e-01
1.000000000000000000e+00,5.490272641181945801e-01,1.255391716957092285e+00,-1.613780379295349121e+00,4.147547483444213867e-01,-1.678208589553833008e+00,8.260222673416137695e-01,1.613820344209671021e-01,1.720172315835952759e-01,2.173076152801513672e+00,6.232222914695739746e-01,4.439780116081237793e-01,-3.652811646461486816e-01,0.000000000000000000e+00,1.381613016128540039e+00,-6.333601474761962891e-01,-1.570655584335327148e+00,0.000000000000000000e+00,6.618240475654602051e-01,-1.036492824554443359e+00,8.499638438224792480e-01,3.101961374282836914e+00,1.528888106346130371e+00,1.019654750823974609e+00,9.920200705528259277e-01,9.407576322555541992e-01,7.470998764038085938e-01,8.450176119804382324e-01,7.660142183303833008e-01
1.000000000000000000e+00,4.368427097797393799e-01,1.135593533515930176e+00,1.464695572853088379e+00,1.123450040817260742e+00,1.156740784645080566e-01,1.763072609901428223e+00,-7.132198661565780640e-02,-1.029419422149658203e+00,2.173076152801513672e+00,1.111601948738098145e+00,-7.508115768432617188e-01,1.127313613891601562e+00,0.000000000000000000e+00,9.762790203094482422e-01,-1.849452495574951172e+00,1.015071153640747070e+00,0.000000000000000000e+00,5.135890841484069824e-01,-3.519121110439300537e-01,-2.166798114776611328e-01,3.101961374282836914e+00,1.085550785064697266e+00,8.501667380332946777e-01,9.862277507781982422e-01,1.311987996101379395e+00,6.967894434928894043e-01,1.311779022216796875e+00,1.193689346313476562e+00
0.000000000000000000e+00,7.937104105949401855e-01,1.723870635032653809e+00,1.417532324790954590e+00,1.818501114845275879e+00,7.374314069747924805e-01,1.538085103034973145e+00,1.804173588752746582e+00,-7.112080454826354980e-01,0.000000000000000000e+00,7.780836224555969238e-01,5.663711428642272949e-01,8.349183201789855957e-01,2.214872121810913086e+00,5.830628275871276855e-01,8.958576321601867676e-01,1.577018022537231445e+00,2.548224449157714844e+00,7.647852897644042969e-01,-4.668416678905487061e-01,2.878379225730895996e-01,0.000000000000000000e+00,2.794741868972778320e+00,1.651671528816223145e+00,9.848030805587768555e-01,8.925256729125976562e-01,4.668357074260711670e-01,1.168863654136657715e+00,1.150257110595703125e+00
1.000000000000000000e+00,4.619149565696716309e-01,-6.156024336814880371e-01,1.059091925621032715e+00,1.103476881980895996e+00,-1.220512032508850098e+00,1.182466030120849609e+00,2.039619237184524536e-01,5.478836894035339355e-01,2.173076152801513672e+00,1.025483965873718262e+00,-1.666816830635070801e+00,-8.496503829956054688e-01,0.000000000000000000e+00,7.207499742507934570e-01,-6.615778803825378418e-01,-1.029233813285827637e+00,0.000000000000000000e+00,1.364297032356262207e+00,2.876961529254913330e-01,1.274471640586853027e+00,1.550980687141418457e+00,1.031866431236267090e+00,8.793840408325195312e-01,9.851837754249572754e-01,1.081780672073364258e+00,8.230195045471191406e-01,7.801555395126342773e-01,7.438122034072875977e-01
1.000000000000000000e+00,1.445771813392639160e+00,-1.426918387413024902e+00,-3.420355021953582764e-01,8.622332811355590820e-01,1.554135978221893311e-01,9.213854074478149414e-01,-5.347496271133422852e-01,1.203155398368835449e+00,1.086538076400756836e+00,7.672559022903442383e-01,-1.410374283790588379e+00,-1.415576934814453125e+00,0.000000000000000000e+00,4.327309727668762207e-01,-1.570916295051574707e+00,9.421054273843765259e-02,0.000000000000000000e+00,4.894917905330657959e-01,1.069735065102577209e-01,-6.900225877761840820e-01,3.101961374282836914e+00,8.727766275405883789e-01,1.032131910324096680e+00,9.936240911483764648e-01,6.172316670417785645e-01,7.444428801536560059e-01,8.131859302520751953e-01,7.538994550704956055e-01
1.000000000000000000e+00,1.524099707603454590e+00,-9.964241385459899902e-01,1.535582989454269409e-01,1.159090995788574219e+00,-1.541566133499145508e+00,4.618835747241973877e-01,-3.693811893463134766e-01,-7.888205647468566895e-01,1.086538076400756836e+00,9.547262191772460938e-01,-4.458002150058746338e-01,1.743174791336059570e+00,2.214872121810913086e+00,4.820805788040161133e-01,1.957207798957824707e+00,-1.375388741493225098e+00,0.000000000000000000e+00,1.089733839035034180e+00,5.117256641387939453e-01,1.192344546318054199e+00,0.000000000000000000e+00,8.964892625808715820e-01,1.013828039169311523e+00,1.839619278907775879e+00,1.162415027618408203e+00,7.413425445556640625e-01,8.324033021926879883e-01,1.033357620239257812e+00
0.000000000000000000e+00,5.742825269699096680e-01,-1.946043729782104492e+00,2.284645885229110718e-01,5.180044770240783691e-01,-1.580738425254821777e+00,5.025572180747985840e-01,-1.187311053276062012e+00,-1.493431687355041504e+00,1.086538076400756836e+00,5.762603282928466797e-01,-9.538286328315734863e-01,-4.335252642631530762e-01,0.000000000000000000e+00,4.011191427707672119e-01,2.292911149561405182e-02,1.228089570999145508e+00,0.000000000000000000e+00,8.981724381446838379e-01,5.183882117271423340e-01,3.849475383758544922e-01,3.101961374282836914e+00,8.310880661010742188e-01,7.100240588188171387e-01,9.924708008766174316e-01,8.256616592407226562e-01,1.022888183593750000e+00,6.768944859504699707e-01,5.969151258468627930e-01
1.000000000000000000e+00,3.850511610507965088e-01,2.099822521209716797e+00,-9.345763176679611206e-02,1.315518617630004883e+00,-1.192839384078979492e+00,6.341051459312438965e-01,1.141709685325622559e+00,-1.351511478424072266e+00,0.000000000000000000e+00,1.373229503631591797e+00,3.225563168525695801e-01,4.742789864540100098e-01,2.214872121810913086e+00,1.052849888801574707e+00,9.295368194580078125e-01,1.464406728744506836e+00,0.000000000000000000e+00,1.600645422935485840e+00,7.390863895416259766e-01,-2.299977093935012817e-01,3.101961374282836914e+00,8.388012051582336426e-01,1.035587787628173828e+00,9.881241917610168457e-01,1.224074125289916992e+00,8.780333995819091797e-01,9.474785923957824707e-01,8.638439774513244629e-01
